SMILES,density,melting,oxygen
*c1ccc2c(c1)[Si](C)(C)c1cc(*)ccc1N2C,,,
*c1ccc2c(c1)[Si](CCCCCCCC)(CCCCCCCC)c1cc(*)ccc1N2C,,,
*c1cc(CCOCCOC)c(*)[nH]1,,,
*c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(-c3ccc4c(c3)c3cc(*)ccc3n4-c3ccccc3)ccc1-2,,,
*c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(-c3ccc4c(c3)c3cc(*)ccc3n4-c3ccc(C)cc3)ccc1-2,,,
*c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(-c3ccc4c(c3)c3cc(*)ccc3n4-c3ccc(OC)cc3)ccc1-2,,,
*Nc1ccc(*)cc1C(C)C,,,
*Nc1ccc(*)cc1C(C)CC,,,
*c1cn(-c2ccc(OC(=O)Cc3ccsc3)cc2)cc1*,,,
*c1[nH]c2ccccc2c1*,0.94,273.0,
*c1ccc(*)n1CC(=O)OC,,,
*c1ccc(*)n1CCC(=O)OC,,,
*c1ccc(*)n1C(C)C(=O)OC,,,
*c1ccc(*)n1C(C)C(=O)OC(C)C(=O)OCC,,,
*c1ccc(*)n1CCC(=O)OC(C)C(=O)OCC,,,
*Cc1cc(C23CC4CC(CC(C4)C2)C3)cc(CN(*)c2ccccc2)c1O,,,
*Cc1cc(C23CC4CC(CC(C4)C2)C3)cc(CN(*)C)c1O,,,
*c1ccc(C(c2ccc(-c3nc4cc(-c5ccc6nc(*)[nH]c6c5)ccc4[nH]3)cc2)(C(F)(F)F)C(F)(F)F)cc1,1.41,,
*c1ccc(N(c2ccc(CCCC)cc2)c2ccc(-c3ccc4c(c3)c3cc(*)ccc3n4CCCCCCCC)cc2)cc1,,,
*c1ccc(N(c2ccc(CCCC)cc2)c2ccc(-c3ccc4c(c3)c3cc(-c5ccc6c(c5)c5cc(*)ccc5n6CCCCCCCC)ccc3n4CCCCCCCC)cc2)cc1,,,
*c1ccc(-c2cc3c(cc2OC)-c2cc(OC)c(-c4ccc(N(*)c5ccc(CCCC)cc5)cc4)cc2C3(CCCCCC)CCCCCC)cc1,,,
*C1C=CC(=N)C(N2CCN(*)CC2)=C1,,,
*CCN(*)C(=O)CCCCCCCCC,,147.5,
*c1ccc2nc(-c3cccc(-c4cc(-c5ccccc5)c5cc(-c6cc(OCCCCCCCCCCCC)c(*)cc6OCCCCCCCCCCCC)ccc5n4)c3)cc(-c3ccccc3)c2c1,,61.3,
*c1[nH]c2ccc(Br)cc2c1*,,,
*C1Nc2ccc(C)cc2C1*,,,
*/C=C/c1cc2c(cc1CCCCCC)c1cc(CCCCCC)c(*)cc1n2CCCCCCCC,,,
*/C=C/c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(/C=C/c3nc(*)c(C#N)c(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)c3C#N)ccc1-2,,,
*/C=C/c1nc(/C=C/c2ccc3c(c2)c2cc(*)ccc2n3CCCCCC)c(C#N)c(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)c1C#N,,,
*/C=C/c1cc(CCCCCCCCCCCCCCCC)c(/C=C/c2nc(*)c(C#N)c(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2C#N)cc1CCCCCCCCCCCCCCCC,,,
*Nc1cc(C(=O)O)c(*)cc1OC,,,
*/C=N/N(CCCC)c1ccc(S(=O)(=O)c2ccc(N(CCCC)/N=C/c3ccc4c(c3)c3cc(*)ccc3n4CC)cc2)cc1,,,
*/C=N/N(CCCC)c1ccc(S(=O)(=O)c2ccc(N(CCCC)/N=C/c3ccc4c(c3)c3cc(*)ccc3n4CC(CC)CCCC)cc2)cc1,,,
*c1[nH]c2ccc(C#N)cc2c1*,,,
*Nc1ccc(*)cc1OCCCCCCCCCC,,,
*Nc1ccc(*)cc1OCCCCCCCCCCCC,,,
*Nc1ccc(*)cc1OCCCCCCCCCCCCCCCC,,,
*Nc1ccc(*)nc1,,,
*Nc1cnc(*)c(O)c1,,,
*Nc1c([2H])c([2H])c(*)c([2H])c1[2H],,,
*c1ccc(C(=O)CNc2ccc(NCC(=O)c3ccc(S(*)(=O)=O)cc3)cc2)cc1,,,
*c1ccc(C(=O)CNc2cccc(NCC(=O)c3ccc(S(*)(=O)=O)cc3)c2)cc1,,,
*c1ccc(C(=O)CNc2ccccc2NCC(=O)c2ccc(S(*)(=O)=O)cc2)cc1,,,
*c1ccc(C(=O)CNc2ccc(Cc3ccc(NCC(=O)c4ccc(S(*)(=O)=O)cc4)cc3)cc2)cc1,,,
*c1ccc(NCC(=O)c2ccc(S(=O)(=O)c3ccc(C(=O)CNc4ccc(S(*)(=O)=O)cc4)cc3)cc2)cc1,,,
*c1ccc(C(=O)CNNCC(=O)c2ccc(S(*)(=O)=O)cc2)cc1,,,
*c1ccc(C(=O)CNCCNCC(=O)c2ccc(S(*)(=O)=O)cc2)cc1,,,
*c1ccc(C(=O)CNCCCNCC(=O)c2ccc(S(*)(=O)=O)cc2)cc1,,,
*c1ccc(C(=O)CNCCCCCCCCNCC(=O)c2ccc(S(*)(=O)=O)cc2)cc1,,,
*c1[nH]c2ccc([N+](=O)[O-])cc2c1*,,,
*C(=O)c1cc(C(=O)c2ccc3[nH]c4ccc(*)cc4c3c2)c(C(=O)O)cc1C(=O)O,,305.0,
*C(=O)c1cc(C(=O)c2ccc3c(c2)c2cc(*)ccc2n3C(C)=O)c(C(=O)O)cc1C(=O)O,,304.0,
*O[Si](C)(C)CCC/N=C1\C=C/C(=N/CCC[Si](*)(C)C)c2c(O)ccc(O)c21,,,
*O[Si](C)(C)CCC/N=C1\c2ccccc2/C(=N\CCC[Si](*)(C)C)c2c(O)ccc(O)c21,,,
*Nc1ccc(*)cc1[N+](=O)[O-],,,
*=Nc1ccc(/N=C(\c2ccccc2)c2ccc(C(=*)c3ccccc3)cc2)cc1,,,
*=Nc1cccc(/N=C(\c2ccccc2)c2ccc(C(=*)c3ccccc3)cc2)c1,,,
*=Nc1cc(/N=C(\c2ccccc2)c2ccc(C(=*)c3ccccc3)cc2)ccc1/N=N/c1cccc2ccccc12,,,
*=Nc1ccc(/N=C(/C=C/C(=*)c2ccccc2)c2ccccc2)cc1,,,
*=Nc1cccc(/N=C(/C=C/C(=*)c2ccccc2)c2ccccc2)c1,,,
*=Nc1cc(/N=C(/C=C/C(=*)c2ccccc2)c2ccccc2)ccc1/N=N/c1cccc2ccccc12,,,
*c1ccc(C(c2ccc(-c3nc4ccc(-c5ccc6nc(*)[nH]c6c5)cc4[nH]3)cc2)(C(F)(F)F)C(F)(F)F)cc1,,,
*O[Si](C)(C)CCC/N=C1\C=C(O)/C(=N\CCC[Si](*)(C)C)C=C1O,,,
*c1[nH]c2cc([N+](=O)[O-])ccc2c1*,,,
*/N=N/c1ccc(Nc2ccc(C(=O)c3ccc(Nc4ccc(*)cc4)cc3)cc2)cc1,,,
*Nc1ccc(C(=O)c2ccc(Nc3ccc4c(c3)c3cc(*)ccc3n4CC(CC)CCCC)cc2)cc1,,,
*/N=C/c1cc(-c2cc(/C=N/c3cccnc3*)c(O)c(OC)c2)cc(OC)c1O,,,
*CC(O)CN(CC(O)CN(*)c1ccccc1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,,,
*CC(O)CN(*)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,,,
*CC(O)CN(*)c1ccc(/N=N/c2ccc(C(=O)O)cc2)cc1,,,
*CCC(=O)CCc1cc(*)c2cccnc2c1,,,
*CCN(*)C(=O)c1ccc(C(C)(C)C)cc1,,,
*CCN(*)C(=O)C1(c2ccc(Cl)cc2)CCC1,,,
*CCN(*)C(=O)Cc1ccc(C(F)(F)F)cc1,,,
*CCN(*)C(=O)CSC,,,
*CCN(*)C(=O)C(OC)(c1ccccc1)C(F)(F)F,,,
*CCN(*)C(=O)c1ccc(SC(F)(F)F)cc1,,,
*c1ccc2c(*)c(-c3ccccc3)[nH]c2c1,,,
*C#CC#Cc1ccc2c3ccc(*)cc3n(CCCCCCCCCCCCCCCC)c2c1,,,
*C#CC#Cc1ccc2c(c1)c1cc(*)ccc1n2CCCCCCCCCCCCCCCC,,,
*C#CC#Cc1cc(C(C)(C)C)cc2c3cc(C(C)(C)C)cc(*)c3n(CCCCCCCCCCCCCCCC)c12,,,
*C#Cc1cc(C(C)(C)C)cc2c3cc(C(C)(C)C)cc(*)c3n(CCCCCCCCCCCCCCCC)c12,,,
*c1cc(C(C)(C)C)cc2c3cc(C(C)(C)C)cc(*)c3n(CCCCCCCCCCCCCCCC)c12,,,
*O[Si](C)(C)CCC/N=C/c1cc(Cc2ccc(O)c(/C=N/CCC[Si](*)(C)C)c2)ccc1O,,,
*CCN(*)C(=O)c1ccccc1F,,,
*CCN(*)C(=O)c1cccc(F)c1,,,
*CCN(*)C(=O)c1ccc(F)cc1,,,
*CCN(*)C(=O)c1cc(F)cc(F)c1,,,
*CCN(*)C(=O)c1c(F)cccc1F,,,
*CCN(*)C(=O)c1ccc(F)c(F)c1,,,
*CCN(*)C(=O)c1cccc(F)c1F,,,
*CCN(*)C(=O)c1cc(F)ccc1F,,,
*CCN(*)C(=O)c1ccc(F)cc1F,,,
*CCN(*)C(=O)c1c(F)cc(F)cc1F,,,
*CCN(*)C(=O)c1cc(F)c(F)cc1F,,,
*CCN(*)C(=O)c1c(F)ccc(F)c1F,,,
*CCN(*)C(=O)c1cc(F)cc(F)c1F,,,
*CCN(*)C(=O)c1ccc(F)c(F)c1F,,,
*CCN(*)C(=O)c1cc(F)c(F)c(F)c1,,,
*CCN(*)C(=O)c1cc(F)c(F)c(F)c1F,,,
*CCN(*)C(=O)c1c(F)cc(F)c(F)c1F,,,
*CCN(*)C(=O)c1c(F)c(F)cc(F)c1F,,,
*CCN(*)C(=O)c1c(F)c(F)c(F)c(F)c1F,,,
*c1ccc2c(*)c(C)[nH]c2c1,,,
*Nc1cc(OC)c(*)cc1S(=O)(=O)O[n+]1ccc(-c2cc[n+](-c3ccc(F)cc3)cc2)cc1,,,
*Nc1cc(OC)c(*)cc1S(=O)(=O)O[n+]1ccc(-c2cc[n+](-c3ccc(Cl)cc3)cc2)cc1,,,
*Nc1cc(OC)c(*)cc1S(=O)(=O)O[n+]1ccc(-c2cc[n+](-c3ccc(Br)cc3)cc2)cc1,,,
*Nc1cc(OC)c(*)cc1S(=O)(=O)O[n+]1ccc(-c2cc[n+](-c3ccc(I)cc3)cc2)cc1,,,
*Nc1cc(OC)c(*)cc1S(=O)(=O)O[Na],,,
*/N=N/c1ccc(-c2ccc(/N=N/c3ccc(O)c(/C=N/CCCC/N=C/c4cc(*)ccc4O)c3)cc2)cc1,,,
*Nc1ccc(-c2ccc(Nc3ccc4c(c3)c3cc(*)ccc3n4CC(CC)CCCC)cc2)cc1,,,
*Nc1ccc(C(=O)c2ccc(C(=O)c3ccc(Nc4ccc5c(c4)c4cc(*)ccc4n5CC(CC)CCCC)cc3)cc2)cc1,,,
*/N=N/c1ccc(Nc2ccc(C(=O)c3ccc(C(=O)c4ccc(Nc5ccc(*)cc5)cc4)cc3)cc2)cc1,,,
*Nc1ccc(C(C)(C)c2cccc(C(C)(C)c3ccc(Nc4ccc(C(=O)c5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc3)c2)cc1,,,
*Nc1ccc(Nc2ccc(C(=O)c3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1,,,
*Nc1ccc(C(C)(C)c2ccc(C(C)(C)c3ccc(Nc4ccc(C(O)(c5ccccc5)c5ccc(C(O)(c6ccccc6)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,,,
*Nc1ccc(C(C)(C)c2ccc(C(C)(C)c3ccc(Nc4ccc(C(=O)c5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,,,
*Nc1ccc(Nc2ccc(C(O)(c3ccccc3)c3ccc(C(O)(c4ccccc4)c4ccc(*)cc4)cc3)cc2)cc1,,,
*CCCCCCN(C)c1ccc(C(=O)c2ccc(N(*)C)cc2)cc1,,127.0,
*CCCN(C)c1ccc(C(=O)c2ccc(N(*)C)cc2)cc1,,127.0,
*CCCCCCCCN(C)c1ccc(C(=O)c2ccc(N(*)C)cc2)cc1,,88.0,
*c1ccc(-c2ccc3c(c2)C(CCCCCCCC)(CCCCCCCC)c2cc(-c4ccc(N(*)c5ccc(N(c6ccc(C(C)(C)c7ccccc7)cc6)c6ccc(C(C)(C)c7ccccc7)cc6)cc5)cc4)ccc2-3)cc1,,,
*/C=C/c1ccc2c3ccc(*)cc3n(-c3ccc(OCCCCCCCCCC)c(OCCCCCCCCCC)c3)c2c1,,,
*CC(CC)N(*)C(=O)CCCC,,208.0,
*/N=c1/c(=N/c2ccc(*)cc2)c2cccc3cccc1c32,,,
*c1ccc(-c2ccc(-c3nnc(*)n3-c3ccc4c(c3)OCCOCCOCCOCCO4)cc2)cc1,,,
*c1ccc(-c2ccc(-c3nnc(*)n3-c3ccc(OC)cc3)cc2)cc1,,,
*c1ccc(-c2cc(OCCCCCCCC)c(-c3ccc(-c4nnc(*)n4-c4ccc5c(c4)OCCOCCOCCOCCO5)cc3)cc2OCCCCCCCC)cc1,,,
*c1ccc(-c2cc(OCCCCCCCC)c(-c3ccc(-c4nnc(*)n4-c4ccc(OC)cc4)cc3)cc2OCCCCCCCC)cc1,,,
*c1ccc(C#Cc2ccc(C#Cc3ccc(-c4nnc(*)n4-c4ccc5c(c4)OCCOCCOCCOCCO5)cc3)cc2)cc1,,,
*c1ccc(C#Cc2ccc(C#Cc3ccc(-c4nnc(*)n4-c4ccc(OC)cc4)cc3)cc2)cc1,,,
*CCN(*)CC,,,
*CCN(*)CCCCCCCCCC,,-24.0,
*CCN(*)Cc1ccccc1,,,
*CCCN(*)C,,,
*/N=N/Nc1ccc(N/N=N/c2ccc(*)cc2)cc1,,,
*CCCC[N+](C)(C)CCC[N+](*)(C)C,,,
*CCCCCC[N+](C)(C)CCC[N+](*)(C)C,,,
*CCCCCC[N+](C)(C)CCCCC[N+](*)(C)C,,,
*CCCCCCCC[N+](C)(C)CCCCCC[N+](*)(C)C,,,
*CCCCCCCCCC[N+](C)(C)CCCCCC[N+](*)(C)C,,,
*CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](*)(C)C,,,
*c1ccc(*)n1C(C(=O)OCC)n1cccc1,,,
*c1ccc2cc(*)n(C(C(=O)OCC)n3ccc4ccccc43)c2c1,,,
*c1ccc2c(c1)c1cc(*)ccc1n2C(C(=O)OCC)n1c2ccccc2c2ccccc21,,,
*c1ccc(*)n1C(C(=O)OCC)n1c2ccccc2c2ccccc21,,,
*c1ccc(*)n1C(C(=O)OCC)n1ccc2ccccc21,,,
*c1ccc(*)n1C(C(=O)NO)n1cccc1,,,
*c1ccc2cc(*)n(C(C(=O)NO)n3ccc4ccccc43)c2c1,,,
*c1ccc2c(c1)c1cc(*)ccc1n2C(C(=O)NO)n1c2ccccc2c2ccccc21,,,
*c1ccc(*)n1C(C(=O)NO)n1c2ccccc2c2ccccc21,,,
*c1ccc(*)n1C(C(=O)NO)n1ccc2ccccc21,,,
*CCN(*)CCOCCOC,,,
*c1cn(CCCNC(=O)CP(=O)(O)O)cc1*,,,
*c1ccc(-c2ccc(N(*)c3ccc(C(F)(F)F)cc3)cc2)cc1,,,
*c1ccc(-c2ccc(N(*)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)cc1,,,
*=Cc1ccc(-c2ccc(/C=N/c3ccc(N=*)cc3)cc2)cc1,,,
*=C/C=C/c1ccc(/C=C/C=N/c2ccc(N=*)cc2)cc1,,,
*c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(-c3ccc4c(c3)c3cc(*)ccc3n4CCCCCC#N)cc2)cc1,,,
*CC(O)CN(*)c1ccc(/N=N/c2ccc(Cl)cc2)cc1,,,
*CC(O)CN(*)c1ccc(/N=N/c2ccc(C#N)cc2)cc1,,,
*CC(O)CN(*)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2C)cc1,,,
*CC(O)CN(*)c1cc(C)c(/N=N/c2ccc(Cl)cc2)c(C)c1,,,
*CC(O)CN(*)c1cc(C)c(/N=N/c2ccc(C#N)cc2)c(C)c1,,,
*CC(O)CN(*)c1cc(C)c(/N=N/c2ccc([N+](=O)[O-])cc2)c(C)c1,,,
*CC(O)CN(*)c1cc(C)c(/N=N/c2ccc([N+](=O)[O-])cc2C)c(C)c1,,,
*CC(O)CN(*)c1cc(C)cc(C)c1,,,
*c1ccc(Nc2ccc(Nc3ccc(S(*)(=O)=O)cc3)cc2)cc1,,,
*c1ccc(Nc2cccc(Nc3ccc(S(*)(=O)=O)cc3)c2)cc1,,,
*c1ccc(Nc2ccc(C(c3ccc(Nc4ccc(S(*)(=O)=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,,,
*c1ccc(Nc2c(F)c(F)c(-c3c(F)c(F)c(Nc4ccc(S(*)(=O)=O)cc4)c(F)c3F)c(F)c2F)cc1,,,
*c1ccc(Nc2ccc(C3(c4ccc(Nc5ccc(S(*)(=O)=O)cc5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,,,
*c1ccc(Nc2ccc(C3(c4ccc(Nc5ccc(S(*)(=O)=O)cc5)c(F)c4)c4ccccc4-c4ccccc43)cc2F)cc1,,,
*c1ccc(Nc2ccc(C3(c4ccc(Nc5ccc(S(*)(=O)=O)cc5)c(C)c4)c4ccccc4-c4ccccc43)cc2C)cc1,,,
*CC(CC)N(*)C(=O)CC,,,
*CC(CC)N(*)C(=O)CCCCCCCC,,,
*CC(CC)N(*)C(=O)CCCCCCCCC,,,
*CC(CC)N(*)C(=O)CCCCCCCCCCC,,,
*/C=C/c1cc(OC)c(/C=C/c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccc(/C=C/c5ccc(*)n5CCCCCC)cc4)cc3)n2CCCCCC)cc1OC,,,
*/C=C/c1ccc(N(c2ccccc2)c2ccc(/C=C/c3ccc(/C=C/c4ccc5c(c4)C(CC)(CC)c4cc(/C=C/c6ccc(*)n6CCCCCC)ccc4-5)n3CCCCCC)cc2)cc1,,,
*CCN(*)C(=O)C1CC1,,,
*CC[NH2+]*,,,
*Nc1cc(S(=O)(=O)O)c(*)cc1OC,,,
*O[Si](C)(CCC(F)(F)F)O[Si](C)(CCC(F)(F)F)O[Si](C)(CCC(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Si](*)(C)CCC(F)(F)F,,,
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](*)(C)CCl,,,
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](*)(C)CCc1ccc(Cl)cc1,,,
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](*)(C)CCc1ccc(C)cc1,,,
*CCC[Si](*)(c1ccccc1)c1ccccc1,,55.0,
*C[Si](*)(c1ccccc1)c1ccccc1,,340.0,
*[Si](*)(CCCCC)CCCCC,0.96,,
*O[Si](*)(C)CCCOc1ccc(OC(=O)c2ccc(OC)cc2)cc1,1.16,,
*O[Si](*)(C)CCCCOc1ccc(OC(=O)c2ccc(OC)cc2)cc1,1.137,,
*O[Si](*)(C)CCCCCOc1ccc(OC(=O)c2ccc(OC)cc2)cc1,1.118,,
*O[Si](*)(C)CCCCCCOc1ccc(OC(=O)c2ccc(OC)cc2)cc1,1.105,,
*O[Si](*)(C)CCCCCCCCCCOc1ccc(OC(=O)c2ccc(OC)cc2)cc1,1.047,,
*O[Si](*)(C)CCCCCOc1ccc(OC(=O)c2ccc(OCC)cc2)cc1,1.106,,
*O[Si](*)(C)CCCCCOc1ccc(OC(=O)c2ccc(OCCCC)cc2)cc1,1.084,,
*O[Si](*)(C)CCCCCOc1ccc(OC(=O)c2ccc(OCCCCCC)cc2)cc1,1.062,,
*O[Si](*)(C)CCCCCOc1ccc(OC(=O)c2ccc(OCCCCCCCC)cc2)cc1,1.039,,
*O[Si](*)(C)CCCC(=O)O,,66.0,
*O[Si](*)(C)CCCC(=O)OC,,,
*O[Si](*)(C)CCCC(=O)OCC,,,
*O[Si](*)(C)CCCC(=O)OCCCC,,,
*O[Si](*)(C)CCCC(=O)OCCO,,,
*C#CC#C[Si](*)(c1ccccc1)c1ccccc1,,,
*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,,,
*O[Si](*)(C)CCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,,,
*O[Si](*)(C)CCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,,,
*O[Si](*)(C)CCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,,,
*/C=C/[Si](*)(c1ccccc1)c1ccccc1,,,
*/C=C/[Ge](/C=C/[Si](*)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,,,
*O[Si](*)(C)CCC#N,,,
*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,,,
*[Si](*)(OCC)OCC,,,
*O[Si](C)(C)CC[Si](*)(C)C,0.89,,
*O[Si](C)(C)CCCCCC[Si](*)(C)C,0.892,,
*O[Si](C)(C)CCCCCCCC[Si](*)(C)C,0.889,,
*O[Si](C)(C)c1cccc([Si](*)(C)C)c1,1.025,,
*O[Si](*)(C)OCCOCCOCCOCCOCCOCCOCCOCCOC,,,
*O[Si](*)(C)C=C,1.005,,
*O[Si](C)(C)CC[Si](C)(C)Oc1c(C)cc(-c2cc(C)c(*)c(C)c2)cc1C,,,
*O[Si](C)(C)c1ccc([Si](C)(C)Oc2c(C)cc(-c3cc(C)c(*)c(C)c3)cc2C)cc1,,108.0,
*C[Si](*)(C)c1ccccc1,,,
*C[SiH](*)C,,,
*[Si](*)(CC)CC,,,
*[Si](*)(CCC)CCC,,,
*[Si](*)(CCCC)CCCC,,,
*[Si](*)(CCCCCCC)CCCCCCC,0.9275,,
*[Si](*)(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC,0.9675,,
*[Si](*)(CCCCC)CCCCCC,,,
*[Si](*)(CCCCCC)CCCCCCC,,,
*[Si](*)(CCCC)CCCCC,,,
*[Si](*)(CCC)CCCCC,,,
*[Si](*)(CCCCCCCC)CCCCCCCC,,,
*[Si](*)(CCCCCCCCC)CCCCCCCCC,,,
*[Si](*)(CCCCCCCCCC)CCCCCCCCCC,,,
*[Si](*)(CCCCCCCCCCC)CCCCCCCCCCC,,,
*[Si](*)(CCCCCCCCCCCC)CCCCCCCCCCCC,,,
*[Si](*)(C)CCC,,,
*O[Si](C)(C)[Si](*)(C)C,,52.0,
*O[Si](*)(CCC(F)(F)F)CCC(F)(F)F,,,
*C[Si](*)(C)CCCc1ccccc1O,,,
*O[Si](*)(C)CCCc1ccccc1O,,,
*O[Si](*)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,
*[SiH](*)c1ccccc1,,,
*O[Si](*)(C)C1CC2CC1CC2OC(=O)OC(C)(C)C,,,
*[Si](*)(CCCCC)CCCCCCCC,,,
*[Si](*)(CCCCC)CCCCCCCCCCCC,,,
*C[Si](C)(C)[Si](*)(C)C,,,
*C[Si](C)(C)[Si](C)(C)[Si](C)(C)[Si](*)(C)C,,37.0,
*c1ccc([Si](*)(C)C)cc1,,200.0,
*c1ccc([Si](*)(C)OC)cc1,,300.0,
*c1ccc([Si](*)(OCC)c2ccccc2)cc1,,194.0,
*c1ccc([Si](*)(C)OCC)cc1,,95.0,
*c1ccc([Si](*)(C)CCCC)cc1,,78.5,
*c1ccc([Si](*)(OCC)OCC)cc1,,73.0,
*c1ccc([Si](*)(CCCC)OCC)cc1,,70.0,
*c1ccc([Si](*)(CCCC)CCCC)cc1,,59.0,
*c1ccc([Si](*)(C)CCCCCC)cc1,,58.5,
*c1ccc([Si](*)(C)Cl)cc1,,300.0,
*c1ccc([Si](*)(C)F)cc1,,131.0,
*c1ccc([Si](*)(C)c2ccccc2)cc1,,217.0,
*c1ccc([Si](*)(C)c2ccc(Cl)cc2)cc1,,224.0,
*c1ccc([Si](*)(C)c2ccc(Br)cc2)cc1,,214.0,
*c1ccc([Si](*)(C)c2ccc(C#C[Si](C)(C)C)cc2)cc1,,142.5,
*c1ccc([Si](*)(C)c2ccc(C#C[SiH](C)C)cc2)cc1,,217.0,
*c1ccc([Si](*)(C)c2ccc(CN(C)C)cc2)cc1,,152.0,
*c1ccc([Si](*)(OCC)c2ccc(CN(C)C)cc2)cc1,,138.0,
*c1ccc([Si](*)(C)C=C)cc1,,173.5,
*c1ccc([Si](*)(C)C#C)cc1,,300.0,
*c1ccc([Si](*)(C)c2ccc(C#C)cc2)cc1,,300.0,
*c1cccc([SiH](*)C)c1,,,
*c1ccc([SiH](*)C)cc1,,62.5,
*c1ccc([SiH](*)c2ccccc2)cc1,,105.0,
*[SiH2]c1ccc(*)cc1,,102.0,
*c1ccc([Si](*)(C)CCc2ccccc2)cc1,,72.0,
*c1ccc([Si](*)(C)CC[Si](C)(C)C)cc1,,93.0,
*c1ccc([Si](*)(CC[Si](C)(C)C)c2ccccc2)cc1,,140.0,
*c1cccc([Si](*)(C)CC[Si](C)(C)C)c1,,50.0,
*C#Cc1cccc(C#C[SiH](*)C)c1,,,
*C#Cc1cccc(C#C[SiH2]*)c1,,,
*C#Cc1cccc(C#C[SiH](*)c2ccccc2)c1,1.495,,
*C#Cc1ccc(C#C[SiH](*)c2ccccc2)cc1,,,
*C#Cc1ccccc1C#C[SiH](*)c1ccccc1,,,
*C#Cc1cccc(C#C[Si](*)(c2ccccc2)c2ccccc2)c1,,,
*c1ccc(/C=C/c2ccc(/C=C/c3ccc([Si](*)(c4ccccc4)c4ccccc4)cc3)cc2)cc1,,,
*c1ccc(/C=C/c2ccc(/C=C/c3ccc([Si](*)(CCCC)CCCC)cc3)cc2)cc1,,,
*[Si](*)(CCCC)CCCCCC,,,
*O[Si](C)(C)c1ccc([Si](C)(C)O[SiH](*)C)cc1,,,
*O[Si](C)(C=C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,,,
*O[Si](C)(C)c1ccc([Si](C)(C)O[SiH](*)CCC(F)(F)F)cc1,,33.0,
*O[Si](C)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,,39.0,
*[Si](*)(C)c1ccccc1,1.18,60.0,
*O[Si](*)(C)OCCCCCCCCCCCOc1ccc(C2COC(c3ccc(OC)cc3)OC2)cc1,,,
*O[Si](*)(C)OCCCCCCCCCCCOc1ccc(C2COC(c3ccc(OCC(C)CC)cc3)OC2)cc1,,,
*Cc1ccccc1[Si](*)(C)C,,204.0,
*Cc1ccccc1[Si](*)(C)c1ccccc1,,,
*Cc1ccccc1[Si](*)(c1ccccc1)c1ccccc1,,,
*[Si](*)(C)C1CCCCC1,,,
*[Si](*)(C)c1ccc(C)cc1,,,
*[Si](*)(CC)c1ccccc1,1.13,,
*[Si](*)(C)CCc1ccc(C)cc1,,,
*[Si](*)(C)CCCOc1ccccc1,,,
*Cc1ccccc1C[Si](*)(C)C,,165.0,
*C/C=C/C[Si](*)(c1ccccc1)c1ccccc1,,136.0,
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(OC(=O)c2ccc(OCCCC)cc2)cc1,0.97565,,
*C/C=C/C[Si](*)(C=C)C=C,,,
*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2C)cc1,,,
*[Si](*)(C)CCc1ccccc1,,,
